,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_prune,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining
28,13,Sp002,N14,0.095,-1813.094022,-1751.80239,-61.29163199999993594247,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,14,Sp002,N15,0.091,-1813.094021,-1751.80239,-61.29163100000005215406,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,15,Sp002,N16,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,16,Sp002,N28,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,17,Sp002,N18,0.092,-1758.821464,-1751.80239,-7.01907400000004599860,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,18,Sp002,Sp013,0.086,-1758.821464,-1751.80239,-7.01907400000004599860,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,19,Sp002,Sp017,0.098,-1774.23918,-1751.80239,-22.43678999999997358827,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,20,Sp002,Sp014,0.092,-1774.257522,-1751.80239,-22.45513200000004871981,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,21,Sp002,Sp011,0.097,-1813.094023,-1751.80239,-61.29163300000004710455,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,22,Sp002,Sp004,0.091,-1813.094032,-1751.80239,-61.29164199999991069490,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,23,Sp002,N24,0.098,-1813.094024,-1751.80239,-61.29163399999993089295,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,24,Sp002,Sp005,0.091,-1813.094024,-1751.80239,-61.29163399999993089295,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,25,Sp002,N26,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,26,Sp002,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,27,Sp002,N36,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,28,Sp002,Sp000,0.093,-1751.813884,-1751.80239,-0.01149399999985689647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,29,Sp002,Sp019,0.092,-1783.836048,-1751.80239,-32.03365799999983210000,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,30,Sp002,Sp016,0.093,-1783.836048,-1751.80239,-32.03365799999983210000,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,31,Sp002,Sp010,0.093,-1813.093988,-1751.80239,-61.29159800000002178422,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,32,Sp002,Sp003,0.091,-1813.094027,-1751.80239,-61.29163700000003700552,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,33,Sp002,Sp007,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,34,Sp002,Sp006,0.090,-1751.813954,-1751.80239,-0.01156399999990753713,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,35,Sp002,Sp012,0.094,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,36,Sp002,Sp001,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,0,Sp019,N1,0.088,-1796.286689,-1751.80239,-44.48429899999996450788,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,1,Sp019,Sp020,0.091,-1803.691005,-1751.80239,-51.88861499999984516762,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,2,Sp019,Sp015,0.096,-1803.689877,-1751.80239,-51.88748699999996460974,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,3,Sp019,N4,0.095,-1793.153868,-1751.80239,-41.35147800000004281173,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,4,Sp019,N5,0.097,-1794.795144,-1751.80239,-42.99275399999987712363,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,5,Sp019,N6,0.090,-1783.128742,-1751.80239,-31.32635200000004260801,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,6,Sp019,N7,0.095,-1793.15424,-1751.80239,-41.35185000000001309672,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,7,Sp019,N8,0.096,-1809.644898,-1751.80239,-57.84250799999995251710,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,8,Sp019,Sp009,0.089,-1809.634087,-1751.80239,-57.83169699999984914029,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,9,Sp019,N10,0.091,-1783.828577,-1751.80239,-32.02618699999993623351,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,10,Sp019,N11,0.092,-1763.607958,-1751.80239,-11.80556799999999384454,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,11,Sp019,Sp018,0.093,-1793.843771,-1751.80239,-42.04138100000000122236,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,12,Sp019,N13,0.090,-1793.843964,-1751.80239,-42.04157399999985500472,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,13,Sp019,N14,0.091,-1826.330354,-1751.80239,-74.52796399999988352647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,14,Sp019,N15,0.094,-1826.330354,-1751.80239,-74.52796399999988352647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,15,Sp019,N16,0.098,-1783.128676,-1751.80239,-31.32628599999998186831,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,16,Sp019,N17,0.092,-1783.128303,-1751.80239,-31.32591299999990042124,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,17,Sp019,Sp013,0.093,-1763.607958,-1751.80239,-11.80556799999999384454,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,18,Sp019,Sp016,0.091,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,19,Sp019,Sp017,0.095,-1800.15506,-1751.80239,-48.35266999999998915882,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,20,Sp019,Sp014,0.093,-1800.155123,-1751.80239,-48.35273299999994378595,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,21,Sp019,Sp011,0.092,-1826.33034,-1751.80239,-74.52794999999991887307,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,22,Sp019,Sp004,0.091,-1826.330309,-1751.80239,-74.52791899999988345371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,23,Sp019,N24,0.091,-1826.330356,-1751.80239,-74.52796599999987847696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,24,Sp019,Sp005,0.097,-1826.330307,-1751.80239,-74.52791699999988850323,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,25,Sp019,N26,0.088,-1783.128678,-1751.80239,-31.32628799999997681880,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,26,Sp019,Sp008,0.093,-1783.128678,-1751.80239,-31.32628799999997681880,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,27,Sp019,N28,0.090,-1783.128397,-1751.80239,-31.32600699999989046773,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,28,Sp019,Sp002,0.089,-1783.128721,-1751.80239,-31.32633099999998194107,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,29,Sp019,Sp010,0.099,-1826.330332,-1751.80239,-74.52794199999993907113,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,30,Sp019,Sp003,0.093,-1826.330307,-1751.80239,-74.52791699999988850323,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,31,Sp019,Sp007,0.094,-1783.128679,-1751.80239,-31.32628899999986060720,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,32,Sp019,Sp006,0.090,-1783.128675,-1751.80239,-31.32628499999987070623,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,33,Sp019,N36,0.093,-1783.12849,-1751.80239,-31.32609999999999672582,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,34,Sp019,Sp000,0.095,-1783.128811,-1751.80239,-31.32642099999998208659,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,35,Sp019,Sp012,0.094,-1783.128449,-1751.80239,-31.32605899999998655403,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
29,36,Sp019,Sp001,0.092,-1783.128908,-1751.80239,-31.32651799999985087197,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,0,Sp016,N1,0.095,-1796.286689,-1751.80239,-44.48429899999996450788,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,1,Sp016,Sp020,0.090,-1803.691005,-1751.80239,-51.88861499999984516762,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,2,Sp016,Sp015,0.095,-1803.689877,-1751.80239,-51.88748699999996460974,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,3,Sp016,N4,0.090,-1793.153868,-1751.80239,-41.35147800000004281173,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,4,Sp016,N5,0.094,-1794.795144,-1751.80239,-42.99275399999987712363,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,5,Sp016,N6,0.093,-1783.128742,-1751.80239,-31.32635200000004260801,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,6,Sp016,N7,0.090,-1793.15424,-1751.80239,-41.35185000000001309672,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,7,Sp016,N8,0.099,-1809.644898,-1751.80239,-57.84250799999995251710,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,8,Sp016,Sp009,0.091,-1809.634087,-1751.80239,-57.83169699999984914029,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,9,Sp016,N10,0.091,-1783.828577,-1751.80239,-32.02618699999993623351,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,10,Sp016,N11,0.091,-1763.607958,-1751.80239,-11.80556799999999384454,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,11,Sp016,Sp018,0.097,-1793.843771,-1751.80239,-42.04138100000000122236,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,12,Sp016,N13,0.093,-1793.843964,-1751.80239,-42.04157399999985500472,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,13,Sp016,N14,0.091,-1826.330354,-1751.80239,-74.52796399999988352647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,14,Sp016,N15,0.089,-1826.330354,-1751.80239,-74.52796399999988352647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,15,Sp016,N16,0.090,-1783.128676,-1751.80239,-31.32628599999998186831,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,16,Sp016,N17,0.091,-1783.128303,-1751.80239,-31.32591299999990042124,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,17,Sp016,Sp013,0.092,-1763.607958,-1751.80239,-11.80556799999999384454,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,18,Sp016,Sp019,0.091,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,19,Sp016,Sp017,0.092,-1800.15506,-1751.80239,-48.35266999999998915882,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,20,Sp016,Sp014,0.093,-1800.155123,-1751.80239,-48.35273299999994378595,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,21,Sp016,Sp011,0.094,-1826.33034,-1751.80239,-74.52794999999991887307,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,22,Sp016,Sp004,0.093,-1826.330309,-1751.80239,-74.52791899999988345371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,23,Sp016,N24,0.094,-1826.330356,-1751.80239,-74.52796599999987847696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,24,Sp016,Sp005,0.092,-1826.330307,-1751.80239,-74.52791699999988850323,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,25,Sp016,N26,0.090,-1783.128678,-1751.80239,-31.32628799999997681880,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,26,Sp016,Sp008,0.094,-1783.128678,-1751.80239,-31.32628799999997681880,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,27,Sp016,N28,0.092,-1783.128397,-1751.80239,-31.32600699999989046773,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,28,Sp016,Sp002,0.097,-1783.128721,-1751.80239,-31.32633099999998194107,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,29,Sp016,Sp010,0.094,-1826.330332,-1751.80239,-74.52794199999993907113,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,30,Sp016,Sp003,0.096,-1826.330307,-1751.80239,-74.52791699999988850323,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,31,Sp016,Sp007,0.091,-1783.128679,-1751.80239,-31.32628899999986060720,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,32,Sp016,Sp006,0.093,-1783.128675,-1751.80239,-31.32628499999987070623,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,33,Sp016,N36,0.091,-1783.12849,-1751.80239,-31.32609999999999672582,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,34,Sp016,Sp000,0.094,-1783.128811,-1751.80239,-31.32642099999998208659,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,35,Sp016,Sp012,0.093,-1783.128449,-1751.80239,-31.32605899999998655403,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
30,36,Sp016,Sp001,0.096,-1783.128908,-1751.80239,-31.32651799999985087197,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
31,0,Sp010,N1,0.089,-1764.133398,-1751.80239,-12.33100799999988339550,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,1,Sp010,Sp020,0.095,-1770.810925,-1751.80239,-19.00853499999993800884,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,2,Sp010,Sp015,0.094,-1770.811023,-1751.80239,-19.00863299999991795630,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,3,Sp010,N4,0.094,-1764.133389,-1751.80239,-12.33099900000001980516,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,4,Sp010,N5,0.092,-1751.814761,-1751.80239,-0.01237100000003010791,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,5,Sp010,N6,0.099,-1799.863431,-1751.80239,-48.06104099999993195524,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,6,Sp010,N7,0.092,-1799.863314,-1751.80239,-48.06092399999988629133,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,7,Sp010,N8,no ll opt_no time,-1751.802387,-1751.80239,0.00000300000010611257,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,8,Sp010,Sp009,0.090,-1751.813742,-1751.80239,-0.01135199999998803833,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,9,Sp010,N10,0.095,-1806.708469,-1751.80239,-54.90607899999986329931,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,10,Sp010,N11,0.093,-1806.708608,-1751.80239,-54.90621799999985341856,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,11,Sp010,Sp018,0.096,-1799.863383,-1751.80239,-48.06099300000005314359,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,12,Sp010,N13,0.095,-1799.863462,-1751.80239,-48.06107199999996737461,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,13,Sp010,N14,no ll opt_no time,-1751.802369,-1751.80239,0.00002100000006066693,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,14,Sp010,N15,no ll opt_no time,-1751.802369,-1751.80239,0.00002100000006066693,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,15,Sp010,N16,0.092,-1809.019864,-1751.80239,-57.21747400000003835885,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,16,Sp010,N17,0.090,-1809.019398,-1751.80239,-57.21700799999985065369,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,17,Sp010,N18,0.094,-1812.283742,-1751.80239,-60.48135200000001532317,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,18,Sp010,Sp013,0.096,-1813.75911,-1751.80239,-61.95671999999990475771,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,19,Sp010,Sp017,0.093,-1802.175289,-1751.80239,-50.37289899999996123370,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,20,Sp010,Sp014,0.088,-1802.175383,-1751.80239,-50.37299299999995128019,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,21,Sp010,Sp011,0.095,-1751.813479,-1751.80239,-0.01108899999985624163,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,22,Sp010,Sp004,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,23,Sp010,Sp005,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,24,Sp010,Sp003,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,25,Sp010,N26,0.098,-1809.019869,-1751.80239,-57.21747899999991204822,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,26,Sp010,Sp008,0.092,-1809.019869,-1751.80239,-57.21747899999991204822,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,27,Sp010,N28,0.097,-1809.0194,-1751.80239,-57.21700999999984560418,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,28,Sp010,Sp002,0.105,-1809.019801,-1751.80239,-57.21741099999985635804,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,29,Sp010,Sp019,0.149,-1823.006549,-1751.80239,-71.20415899999989051139,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,30,Sp010,Sp016,0.110,-1823.006549,-1751.80239,-71.20415899999989051139,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,31,Sp010,Sp007,0.111,-1809.019872,-1751.80239,-57.21748200000001816079,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,32,Sp010,Sp006,0.103,-1809.019862,-1751.80239,-57.21747200000004340836,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,33,Sp010,N36,0.090,-1809.019401,-1751.80239,-57.21701099999995676626,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,34,Sp010,Sp000,0.094,-1809.019792,-1751.80239,-57.21740199999999276770,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,35,Sp010,Sp012,0.092,-1809.019311,-1751.80239,-57.21692099999995662074,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
31,36,Sp010,Sp001,0.095,-1809.019805,-1751.80239,-57.21741499999984625902,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970752,0.160491
32,0,Sp003,N1,0.092,-1764.133426,-1751.80239,-12.33103600000004007597,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,1,Sp003,Sp020,0.091,-1770.811024,-1751.80239,-19.00863400000002911838,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,2,Sp003,Sp015,0.092,-1770.811041,-1751.80239,-19.00865099999987251067,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,3,Sp003,N4,0.092,-1764.133417,-1751.80239,-12.33102699999994911195,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,4,Sp003,N5,0.090,-1751.814792,-1751.80239,-0.01240199999983815360,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,5,Sp003,N6,0.093,-1801.928985,-1751.80239,-50.12659499999995205144,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,6,Sp003,N7,0.093,-1801.923501,-1751.80239,-50.12111099999992802623,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,7,Sp003,N8,no ll opt_no time,-1751.802383,-1751.80239,0.00000700000009601354,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,8,Sp003,Sp009,0.089,-1751.81375,-1751.80239,-0.01135999999996784027,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,9,Sp003,N10,0.091,-1807.681668,-1751.80239,-55.87927799999988565105,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,10,Sp003,N11,0.093,-1807.680932,-1751.80239,-55.87854199999992488301,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,11,Sp003,Sp018,0.094,-1800.712633,-1751.80239,-48.91024300000003677269,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,12,Sp003,N13,0.093,-1800.71266,-1751.80239,-48.91026999999985491741,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,13,Sp003,N14,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,14,Sp003,N15,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,15,Sp003,N16,0.093,-1810.098388,-1751.80239,-58.29599800000005416223,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,16,Sp003,N17,0.092,-1810.098247,-1751.80239,-58.29585699999984171882,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,17,Sp003,N18,0.090,-1809.832455,-1751.80239,-58.03006499999992229277,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,18,Sp003,Sp013,0.094,-1811.931432,-1751.80239,-60.12904200000002674642,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,19,Sp003,Sp017,0.093,-1803.078649,-1751.80239,-51.27625899999998182466,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,20,Sp003,Sp014,0.094,-1803.078757,-1751.80239,-51.27636699999993652455,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,21,Sp003,Sp011,0.092,-1751.813473,-1751.80239,-0.01108299999987139017,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,22,Sp003,Sp004,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,23,Sp003,Sp005,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,24,Sp003,Sp010,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,25,Sp003,N26,0.096,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,26,Sp003,Sp008,0.095,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,27,Sp003,N28,0.092,-1810.098574,-1751.80239,-58.29618400000003930472,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,28,Sp003,Sp002,0.092,-1810.098688,-1751.80239,-58.29629799999997885607,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,29,Sp003,Sp019,0.093,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,30,Sp003,Sp016,0.092,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,31,Sp003,Sp007,0.093,-1810.098395,-1751.80239,-58.29600499999992280209,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,32,Sp003,Sp006,0.091,-1810.098386,-1751.80239,-58.29599599999983183807,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,33,Sp003,N36,0.094,-1810.098901,-1751.80239,-58.29651100000000951695,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
